name,epigenetics
1001,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9733333388964335,0.9733333388964335,0.9733333388964335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1002,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1003,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1004,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1005,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1006,"0.018533332894245785,0.018533332894245785,0.018533332894245785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07833333313465118,0.07833333313465118,0.07833333313465118,0.033666666597127914,0.033666666597127914,0.033666666597127914,0,0,0,0,0,0"
1007,"0,0,0,0,0.05009999871253967,0.05009999871253967,0.05009999871253967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1008,"0,0,0,0,0,0,0,0,0,0,0,0.9629999995231628,0.9629999995231628,0.9629999995231628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1009,"0,0,0,0.9506666660308838,0.9506666660308838,0.9506666660308838,0,0,0,0,0,0,0,0.9320000012715658,0.9320000012715658,0.9320000012715658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1010,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9769999980926514,0.9769999980926514,0.9769999980926514,0.9736666679382324,0.9736666679382324,0.9736666679382324,0"
1011,"0,0,0,0,0.8616666595141093,0.8616666595141093,0.8616666595141093,0,0.9253333409627279,0.9253333409627279,0.9253333409627279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1012,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9713333249092102,0.9713333249092102,0.9713333249092102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1013,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1014,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9650000135103861,0.9650000135103861,0.9650000135103861,0,0,0,0"
1015,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1016,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943666676680247,0.943666676680247,0.943666676680247,0,0,0,0,0,0,0,0,0,0,0,0"
1017,"0,0,0,0,0,0,0,0,0.39600000778834027,0.39600000778834027,0.39600000778834027,0,0,0,0,0,0,0,0,0,0.45900000135103863,0.45900000135103863,0.45900000135103863,0,0,0,0,0,0,0,0,0"
1018,"0,0,0,0,0,0,0,0,0,0,0.8036666512489319,0.8036666512489319,0.8036666512489319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1019,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1020,"0,0,0,0,0,0,0,0,0,0,0,0.8113333185513815,0.8113333185513815,0.8113333185513815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1021,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1022,"0,0,0,0,0,0.9413333336512247,0.9413333336512247,0.9413333336512247,0,0,0,0,0,0,0,0,0,0.8779999812444051,0.8779999812444051,0.8779999812444051,0,0,0,0,0,0,0,0,0,0,0,0"
1023,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1024,"0,0.965666671593984,0.965666671593984,0.965666671593984,0,0,0,0,0,0,0.9626666704813639,0.9626666704813639,0.9626666704813639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1025,"0.965666671593984,0.965666671593984,0,0,0,0,0,0,0.9626666704813639,0.9626666704813639,0.9626666704813639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1026,"0,0,0,0,0,0,0,0,0,0.8273333311080933,0.8273333311080933,0.8273333311080933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1027,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9746666749318441,0.9746666749318441,0.9746666749318441,0,0,0"
1028,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9920000036557516,0.9920000036557516,0.9663333296775818,0.9663333296775818"
1029,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1030,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1031,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9523333509763082,0.9523333509763082,0.9523333509763082,0,0,0,0.9073333342870077,0.9073333342870077,0.9073333342870077,0,0,0"
1032,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9626666704813639,0.9626666704813639,0.9626666704813639,0"
1033,"0.9526666800181071,0.9526666800181071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1034,"0,0,0,0,0,0,0,0,0,0,0,0,0.950000007947286,0.950000007947286,0.950000007947286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1035,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1036,"0,0.0,0.0,0.0,0.0357000008225441,0.0357000008225441,0.0357000008225441,0,0,0,0,0,0,0,0,0,0,0,0.019600000232458115,0.019600000232458115,0.019600000232458115,0,0.0,0.0,0.0,0,0,0,0,0,0,0"
1037,"0,0.0357000008225441,0.0357000008225441,0.0357000008225441,0,0,0,0,0,0,0,0,0,0,0,0.019600000232458115,0.019600000232458115,0.019600000232458115,0,0.0,0.0,0.0,0,0,0,0,0,0,0.034900000939766564,0.034900000939766564,0.034900000939766564,0"
1038,"0,0,0,0,0,0,0,0,0,0,0,0.025600000595053036,0.025600000595053036,0.025600000595053036,0,0,0,0,0,0,0,0,0,0,0,0.01833333323399226,0.01833333323399226,0.01833333323399226,0,0,0,0"
1039,"0,0,0,0,0,0,0,0,0,0,0,0.9556666612625122,0.9556666612625122,0.9556666612625122,0,0,0,0,0,0.9606666564941406,0.9606666564941406,0.9606666564941406,0,0,0,0,0,0,0,0,0,0"
1040,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1041,"0,0.8429999947547913,0.8429999947547913,0.8429999947547913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9333333373069763,0.9333333373069763,0.9333333373069763,0,0,0,0,0,0"
1042,"0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1043,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1044,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1045,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1046,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8866666754086813,0.8866666754086813,0.8866666754086813,0,0,0,0,0,0,0,0,0,0,0,0"
1047,"0,0,0,0,0,0,0,0,0,0,0,0,0,0.8946666717529297,0.8946666717529297,0.8946666717529297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1048,"0,0,0,0,0,0,0,0,0,0,0,0.01010000022749106,0.01010000022749106,0.01010000022749106,0,0,0,0,0,0,0,0,0,0.022933332870403927,0.022933332870403927,0.022933332870403927,0,0,0,0,0,0"
1049,"0,0,0,0,0,0,0,0,0,0,0.05223333338896433,0.05223333338896433,0.05223333338896433,0,0,0,0,0.035466667264699936,0.035466667264699936,0.035466667264699936,0,0,0,0,0,0,0,0,0,0,0.008766666675607363,0.008766666675607363"
1050,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44299999872843426,0.44299999872843426,0.44299999872843426,0,0,0,0,0,0,0,0,0,0,0,0"
1051,"0,0,0,0,0,0,0,0,0,0.306333323319753,0.306333323319753,0.306333323319753,0,0,0,0.2643333276112874,0.2643333276112874,0.2643333276112874,0,0,0.29499999682108563,0.29499999682108563,0.3056666652361552,0.3056666652361552,0.3056666652361552,0,0.28799999753634137,0.28799999753634137,0.28799999753634137,0.25,0.25,0.25"
1052,"0,0,0,0,0,0,0,0,0.28866666555404663,0.28866666555404663,0.28866666555404663,0,0,0,0,0,0,0,0,0.306333323319753,0.306333323319753,0.306333323319753,0,0,0,0.2643333276112874,0.2643333276112874,0.2643333276112874,0,0,0.29499999682108563,0.29499999682108563"
1053,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1054,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9849999944368998,0.9849999944368998,0.9849999944368998,0,0,0,0,0,0,0,0,0,0"
1055,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1056,"0,0,0,0.6116666694482168,0.6116666694482168,0.6116666694482168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1057,"0,0,0,0,0,0,0,0,0,0,0,0,0,0.051166667292515434,0.051166667292515434,0.05449999993046125,0.05449999993046125,0.05449999993046125,0,0,0,0,0.03999999910593033,0.03999999910593033,0.03999999910593033,0,0,0,0,0,0,0"
1058,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1059,"0,0,0,0,0,0,0,0,0,0,0.884333332379659,0.884333332379659,0.884333332379659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1060,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.921666661898295,0.921666661898295,0.921666661898295,0,0,0,0,0,0,0,0,0,0,0,0,0"
1061,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884333332379659,0.884333332379659,0.884333332379659,0,0,0,0,0,0,0,0,0,0,0"
1062,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1063,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984333336353302,0.984333336353302,0.984333336353302,0,0,0,0,0,0,0,0,0,0,0.9653333226839701,0.9653333226839701"
1064,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8776666720708212,0.8776666720708212,0.8776666720708212,0,0,0,0,0,0,0,0,0,0,0,0"
1065,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9559999903043112,0.9559999903043112,0.9559999903043112,0,0,0,0"
1066,"0,0,0,0,0.020100000003973644,0.020100000003973644,0.020100000003973644,0,0,0,0,0.028366667528947193,0.028366667528947193,0.028366667528947193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836666648586591,0.0836666648586591,0.0836666648586591,0.05593333144982656,0.05593333144982656"
1067,"0.0836666648586591,0.0836666648586591,0.05593333144982656,0.05593333144982656,0.05593333144982656,0,0,0,0,0,0.06273333479960759,0.06273333479960759,0.06273333479960759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009266666447122892,0.009266666447122892,0.009266666447122892,0,0"
1068,"0,0.9086666504542033,0.9086666504542033,0.9086666504542033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1069,"0,0,0,0,0,0,0,0.9616666634877523,0.9616666634877523,0.9616666634877523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9546666741371155,0.9546666741371155,0.9546666741371155,0,0"
1070,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6803333163261414,0.6803333163261414,0.6803333163261414,0,0,0,0,0,0,0,0,0,0,0,0.8420000076293945,0.8420000076293945,0.8420000076293945,0"
1071,"0,0,0,0,0,0,0,0,0,0,0.9629999995231628,0.9629999995231628,0.9629999995231628,0,0,0,0,0,0,0,0,0,0.9566666682561239,0.9566666682561239,0.9566666682561239,0,0,0,0,0,0,0"
1072,"0,0,0,0,0,0,0,0,0,0.6053333381811777,0.6053333381811777,0.6053333381811777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1073,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9556666612625122,0.9556666612625122,0.9556666612625122,0,0,0,0,0,0,0,0.9790000120798746,0.9790000120798746,0.9790000120798746,0.9546666741371155,0.9546666741371155"
1074,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1075,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1076,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9353333314259847,0.9353333314259847,0.9353333314259847,0,0,0,0,0,0,0,0,0"
1077,"0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1078,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1079,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1080,"0,0,0,0,0,0,0,0,0,0,0.9380000034968058,0.9380000034968058,0.9380000034968058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1081,"0,0,0,0,0,0,0,0,0,0.8826666673024496,0.8826666673024496,0.8826666673024496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9159999887148539,0.9159999887148539,0.9159999887148539,0,0,0"
1082,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9713333249092102,0.9713333249092102,0.9713333249092102,0,0,0,0"
1083,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9183333317438761,0.9183333317438761,0.9183333317438761,0,0,0,0,0,0.9709999958674113,0.9709999958674113,0.9709999958674113,0,0,0,0"
1084,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1085,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3806666632493337,0.3806666632493337,0.3806666632493337,0,0,0,0,0,0,0,0,0"
1086,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059666664650042854,0.059666664650042854,0.059666664650042854,0,0,0,0,0,0,0,0,0,0,0"
1087,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059666664650042854,0.059666664650042854,0.059666664650042854,0,0,0,0,0,0,0,0"
1088,"0,0,0,0,0,0,0,0,0,0.9623333414395651,0.9623333414395651,0.9623333414395651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9903333385785421,0.9903333385785421,0.9903333385785421,0"
1089,"0,0,0,0,0,0,0,0,0,0,0,0.987333337465922,0.987333337465922,0.987333337465922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1090,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05086666593949,0.05086666593949,0.05086666593949,0.06586666901906331,0.06586666901906331,0.06586666901906331,0,0,0.016666666915019352,0.016666666915019352,0.016666666915019352,0,0,0,0.11433333655198415,0.11433333655198415"
1091,"0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.03700000047683716,0.03700000047683716,0.03700000047683716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1092,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018533332894245785,0.018533332894245785,0.018533332894245785,0,0,0,0,0,0,0,0"
1093,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1094,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1095,"0,0,0,0,0,0,0,0,0.9890000025431315,0.9890000025431315,0.9890000025431315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1096,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981333335240682,0.981333335240682,0.981333335240682,0,0,0,0,0,0,0,0,0,0,0"
1097,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9806666572888693,0.9806666572888693,0.9806666572888693,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1098,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9570000171661377,0.9570000171661377,0.9570000171661377,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0"
1099,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1100,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1101,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9386666615804037,0.9386666615804037,0.9386666615804037,0,0,0,0,0,0,0,0"
1102,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1103,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1104,"0,0,0,0,0,0,0,0.9393333395322164,0.9393333395322164,0.9393333395322164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1105,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937333325544993,0.937333325544993,0.937333325544993,0,0,0,0"
1106,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1107,"0,0,0,0,0,0,0,0,0,0.9456666707992554,0.9456666707992554,0.9456666707992554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1108,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1109,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1110,"0,0,0,0,0,0,0,0,0,0,0,0.8829999963442484,0.8829999963442484,0.8829999963442484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1111,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1112,"0,0,0,0,0,0.35899999737739563,0.35899999737739563,0.35899999737739563,0,0.20466666420300803,0.20466666420300803,0.20466666420300803,0.3343333303928375,0.3343333303928375,0.3343333303928375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1113,"0,0.987666666507721,0.987666666507721,0.987666666507721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1114,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9320000012715658,0.9320000012715658,0.9320000012715658,0,0,0,0,0,0,0,0"
1115,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975000003973643,0.975000003973643,0.975000003973643,0,0,0,0,0,0,0,0,0,0.8810000022252401,0.8810000022252401"
1116,"0,0,0,0,0,0,0,0,0,0,0,0.08506666744748752,0.08506666744748752,0.08506666744748752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09933333347241084,0.09933333347241084"
1117,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1118,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9290000001589457,0.9290000001589457,0.9290000001589457,0,0,0,0,0,0,0,0,0,0.9766666491826376,0.9766666491826376,0.9766666491826376,0,0"
1119,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1120,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1121,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9610000054041544,0.9610000054041544,0.9610000054041544,0,0,0,0,0,0,0,0,0,0,0,0,0"
1122,"0,0.56400000055631,0.56400000055631,0.56400000055631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3489999969800313,0.3489999969800313,0.3489999969800313,0,0,0,0,0,0,0,0,0,0"
1123,"0.9709999958674113,0.9709999958674113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9696666598320007,0.9696666598320007,0.9696666598320007,0,0,0,0,0,0,0,0,0"
1124,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8166666626930237,0.8166666626930237,0.8166666626930237,0,0,0,0,0,0,0,0.9623333215713501,0.9623333215713501,0.9623333215713501"
1125,"0,0,0,0,0,0,0,0,0,0,0.9573333462079366,0.9573333462079366,0.9573333462079366,0,0,0.9140000144640604,0.9140000144640604,0.9140000144640604,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1126,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1127,"0,0,0,0,0,0,0,0,0,0.9573333462079366,0.9573333462079366,0.9573333462079366,0,0,0.9140000144640604,0.9140000144640604,0.9140000144640604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1128,"0,0,0,0,0,0,0,0,0,0,0.9333333373069763,0.9333333373069763,0.9333333373069763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1129,"0,0,0,0,0,0,0,0,0,0,0.9133333365122477,0.9133333365122477,0.9133333365122477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1130,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1131,"0,0.9706666668256124,0.9706666668256124,0.9706666668256124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1132,"0,0,0,0,0,0,0,0,0.9569999972979227,0.9569999972979227,0.9569999972979227,0,0,0,0,0,0,0,0,0,0,0,0,0.9386666615804037,0.9386666615804037,0.9386666615804037,0,0,0,0,0,0"
1133,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9636666774749756,0.9636666774749756,0.9636666774749756,0,0,0,0,0,0,0,0,0,0"
1134,"0,0,0.9636666774749756,0.9636666774749756,0.9636666774749756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1135,"0,0,0,0,0,0,0,0.7353333234786987,0.7353333234786987,0.7353333234786987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1136,"0,0,0,0,0,0,0,0,0,0.7829999923706055,0.7829999923706055,0.7829999923706055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1137,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1138,"0,0,0,0,0,0,0,0,0,0,0.8996666669845581,0.8996666669845581,0.8996666669845581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1139,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1140,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1141,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1142,"0,0.9879999955495199,0.9879999955495199,0.9879999955495199,0,0.9509999950726827,0.9509999950726827,0.9509999950726827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1143,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1144,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1145,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1146,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1147,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9043333331743876,0.9043333331743876,0.9043333331743876,0,0,0,0,0,0,0,0,0,0,0,0"
1148,"0,0,0,0,0,0,0,0,0.9190000096956888,0.9190000096956888,0.9190000096956888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1149,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1150,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1151,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1152,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1153,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1154,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1155,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1156,"0,0,0,0,0,0,0,0,0.9110000133514404,0.9110000133514404,0.9110000133514404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
